trade_date,MKT_r
2012-09-06,0.01405776100342457
2012-09-07,0.0446279454448023
2012-09-10,-0.001249188054309043
2012-09-11,-0.006000778708186835
2012-09-12,0.002958706968003776
2012-09-13,-0.0128134605353035
2012-09-14,0.01244059214329908
2012-09-17,-0.02586495348643035
2012-09-18,-0.01594351337511696
2012-09-19,0.006819409634442743
2012-09-20,-0.02281009969895087
2012-09-21,0.002562550238291221
2012-09-24,0.002015841948641725
2012-09-25,-0.001179348019421089
2012-09-26,-0.008297675336899115
2012-09-27,0.02600349045878694
2012-09-28,0.02596561375952703
2012-10-08,-0.01709576054070582
2012-10-09,0.02090851027511379
2012-10-10,-0.000900249761119649
2012-10-11,-0.001125234768996479
2012-10-12,-0.005256665178777286
2012-10-15,-0.002273523814286838
2012-10-16,-0.001386499893832645
2012-10-17,0.004802959192326404
2012-10-18,0.01130974224432152
2012-10-19,-0.001420347090383207
2012-10-22,0.001865073733794773
2012-10-23,-0.01133706101066114
2012-10-24,-0.0009916903865508195
2012-10-25,-0.006343813672177425
2012-10-26,-0.02401842840107568
2012-10-29,-0.003534053306324344
2012-10-30,0.0006596004889275264
2012-10-31,0.004183519681188535
2012-11-01,0.02251700346037281
2012-11-02,0.000565184519424798
2012-11-05,-0.0002678507476101222
2012-11-06,-0.006923904889061919
2012-11-07,0.0003122228695202964
2012-11-08,-0.02056625603200636
2012-11-09,-0.0002190007836995936
2012-11-12,0.001582734019307017
2012-11-13,-0.01543497751340608
2012-11-14,0.001679218024010287
2012-11-15,-0.01148134544983621
2012-11-16,-0.008120567820878423
2012-11-19,-0.003634544908010348
2012-11-20,0.00202333072512715
2012-11-21,0.005206444391239505
2012-11-22,-0.002241616971049441
2012-11-23,0.003217503086698863
2012-11-26,-0.006492542667628646
2012-11-27,-0.01021689891926616
2012-11-28,-0.007469176906575651
2012-11-29,-0.00752287698042612
2012-11-30,0.005883859172907007
2012-12-03,-0.009716370164519756
2012-12-04,0.006495816715536046
2012-12-05,0.03946599464861056
2012-12-06,-0.005221018810300641
2012-12-07,0.02277935139982638
2012-12-10,0.006408403198942095
2012-12-11,-0.003096256709803181
2012-12-12,0.003134037130058772
2012-12-13,-0.006877422351586496
2012-12-14,0.05410079914283357
2012-12-17,0.0006034978469751939
2012-12-18,-0.00291957529264565
2012-12-19,0.001514193888878646
2012-12-20,0.01028062330096943
2012-12-21,-0.006707638579737339
2012-12-24,-0.0007589523258915837
2012-12-25,0.02600003015169689
2012-12-26,0.003465609852825099
2012-12-27,0.002088527295526124
2012-12-28,0.0130659986638132
2012-12-31,0.01560324387095459
2013-01-04,-0.001838529324272192
2013-01-07,8.57978528069836e-05
2013-01-08,-0.001097642039724154
2013-01-09,-0.002367908726041059
2013-01-10,0.004880102647954638
2013-01-11,-0.01562849630426711
2013-01-14,0.03548566472402597
2013-01-15,0.004288731688041722
2013-01-16,-0.01095366998071497
2013-01-17,-0.002482828085266317
2013-01-18,0.01288023940973185
2013-01-21,-0.001079498927254942
2013-01-22,-0.002083072118454603
2013-01-23,0.00511863378535525
2013-01-24,-0.00957976045705971
2013-01-25,0.000933845826622645
2013-01-28,0.02339161585060979
2013-01-29,0.006281833664772368
2013-01-30,0.01064086731170553
2013-01-31,0.0002196079588462318
2013-02-01,0.01720734736853378
2013-02-04,0.001468915031137374
2013-02-05,0.008704154802701938
2013-02-06,0.004979837096396766
2013-02-07,-0.001039691734267115
2013-02-08,-0.005484456114950952
2013-02-18,-0.01117095650540988
2013-02-19,-0.01549597900526078
2013-02-20,0.000413505998337691
2013-02-21,-0.03547802603320586
2013-02-22,-0.008180227567168987
2013-02-25,0.004170916908107499
2013-02-26,-0.01554555094842816
2013-02-27,0.009113225134669393
2013-02-28,0.03506446312945636
2013-03-01,-0.004564079950939866
2013-03-04,-0.0441541727027616
2013-03-05,0.02659445407691132
2013-03-06,0.01230547363787783
2013-03-07,-0.01240492264850592
2013-03-08,-0.001534872073070718
2013-03-11,-0.00732061334660841
2013-03-12,-0.01573690432367878
2013-03-13,-0.01075666190627967
2013-03-14,-0.002377635519233062
2013-03-15,0.004749929431190504
2013-03-18,-0.009771548053134616
2013-03-19,0.006980897447705172
2013-03-20,0.03199867748326272
2013-03-21,0.002262980677671712
2013-03-22,0.003566402180670256
2013-03-25,-0.001276765459351221
2013-03-26,-0.01904555828713858
2013-03-27,0.0005011150624512975
2013-03-28,-0.02633821233015616
2013-03-29,-0.009310145549940802
2013-04-01,-7.481765835800921e-05
2013-04-02,0.008850160965410496
2013-04-03,-0.01081412360768944
2013-04-08,-0.005811219047302695
2013-04-09,0.00660998221730083
2013-04-10,-4.129047810463704e-05
2013-04-11,-0.003335573107336603
2013-04-12,-0.004159879222872728
2013-04-15,-0.009216268682298412
2013-04-16,0.003667201189408712
2013-04-17,0.001126419252705813
2013-04-18,0.002030223026702787
2013-04-19,0.03134729896916839
2013-04-22,-0.001290437335197556
2013-04-23,-0.03393917978027512
2013-04-24,0.01867489311439657
2013-04-25,-0.01271096646086726
2013-04-26,-0.008704836588096882
2013-05-02,-6.486556166014406e-05
2013-05-03,0.01936727032353293
2013-05-06,0.009198822258328286
2013-05-07,0.006066834748798586
2013-05-08,0.00740794981162874
2013-05-09,-0.008898703642520172
2013-05-10,0.009226168393390594
2013-05-13,-0.01090517638011142
2013-05-14,-0.01334001924182663
2013-05-15,0.0001063580329115502
2013-05-16,0.02244181505586362
2013-05-17,0.01788314947945099
2013-05-20,0.007888912701496748
2013-05-21,0.002438612799831905
2013-05-22,0.000989058882423863
2013-05-23,-0.01227035440595912
2013-05-24,0.006839140448199463
2013-05-27,-0.005473450397411973
2013-05-28,0.02311628162812143
2013-05-29,-0.002144932478979774
2013-05-30,-0.0008012297815684341
2013-05-31,-0.009651658603498718
2013-06-03,-0.001140684112232858
2013-06-04,-0.01321969156081024
2013-06-05,-0.00351691884208826
2013-06-06,-0.007487540978341864
2013-06-07,-0.02306630739457814
2013-06-13,-0.03741195219687722
2013-06-14,0.005214282774531458
2013-06-17,-0.0003682346680130008
2013-06-18,0.003103429607338693
2013-06-19,-0.006191063751168369
2013-06-20,-0.02605547180118022
2013-06-21,-0.00852593062834665
2013-06-24,-0.07078843353616797
2013-06-25,-0.009363371826709422
2013-06-26,0.004265549595993171
2013-06-27,-0.001463329145734697
2013-06-28,0.02272222315414237
2013-07-01,-0.002605188114022888
2013-07-02,-0.001431476249855999
2013-07-03,-0.00842311744212309
2013-07-04,0.01135445958607395
2013-07-05,0.0006390544271217571
2013-07-08,-0.02160787647233992
2013-07-09,-0.00134016785879756
2013-07-10,0.03443523461795431
2013-07-11,0.05788977367215208
2013-07-12,-0.01930747085233009
2013-07-15,0.007460723150513224
2013-07-16,0.004009801158792811
2013-07-17,-0.01018733128931731
2013-07-18,-0.01586518724143065
2013-07-19,-0.03068403587367326
2013-07-22,0.005667463714920366
2013-07-23,0.03443942844327211
2013-07-24,-0.005214638827048276
2013-07-25,-0.01009437927013714
2013-07-26,-0.008088721375296627
2013-07-29,-0.01352294270204656
2013-07-30,0.002042908146749414
2013-07-31,-0.001016384957659866
2013-08-01,0.03622862157932214
2013-08-02,-0.001514207470628508
2013-08-05,0.01151300836064049
2013-08-06,0.005803864742167843
2013-08-07,-0.009030846089945555
2013-08-08,0.003545557281662824
2013-08-09,0.009761993105278009
2013-08-12,0.02699852694957907
2013-08-13,0.003594753725285699
2013-08-14,-0.001061006181987875
2013-08-15,-0.01008922051210334
2013-08-16,-0.01628300018196405
2013-08-19,0.01883033351763617
2013-08-20,-0.008902738622684111
2013-08-21,0.002279309564726911
2013-08-22,-0.002148881650470366
2013-08-23,-0.0128793079056449
2013-08-26,0.02664664445618221
2013-08-27,-0.0006767550966485126
2013-08-28,-0.006674425208822366
2013-08-29,-0.003441211522587312
2013-08-30,-0.005468178286159244
2013-09-02,0.01135787190183843
2013-09-03,0.008828549384132555
2013-09-04,-0.002804483717619151
2013-09-05,-0.0004911921149118423
2013-09-06,0.005758574983154701
2013-09-09,0.03382268248352885
2013-09-10,0.01558967448548703
2013-09-11,0.003455921070777946
2013-09-12,0.00913444858150158
2013-09-13,-0.002443837113643157
2013-09-16,-0.006430578923759311
2013-09-17,-0.01615062483868104
2013-09-18,-0.002760716046992175
2013-09-23,0.01299850200191384
2013-09-24,-0.008349289264119807
2013-09-25,-0.005615469910435716
2013-09-26,-0.01818766526087118
2013-09-27,0.003107214828376607
2013-09-30,0.004410713129355394
2013-10-08,0.01246240986058936
2013-10-09,0.006869781502728472
2013-10-10,-0.01119811638884336
2013-10-11,0.01547882903595512
2013-10-14,0.001390844191761259
2013-10-15,-0.003764916488162345
2013-10-16,-0.015030359295002
2013-10-17,-0.007234199477868342
2013-10-18,0.004522735700674442
2013-10-21,0.02118652566332584
2013-10-22,-0.008363810040074535
2013-10-23,-0.01107411474808661
2013-10-24,-0.005668708995095391
2013-10-25,-0.01862975964180791
2013-10-28,0.001493740275053473
2013-10-29,0.001935066276492988
2013-10-30,0.009896184935669523
2013-10-31,-0.004574633802204599
2013-11-01,0.00434517808280844
2013-11-04,-0.002909942426221129
2013-11-05,-0.00111447930696347
2013-11-06,-0.01284916215682269
2013-11-07,-0.000698055841348051
2013-11-08,-0.01622430072199822
2013-11-11,0.003153536222787062
2013-11-12,0.005711673751474891
2013-11-13,-0.01751291812444302
2013-11-14,0.003608414048577133
2013-11-15,0.0216612903708854
2013-11-18,0.03045795472461025
2013-11-19,-0.0001125683819443155
2013-11-20,0.006190002420625838
2013-11-21,-0.00655452768633193
2013-11-22,-0.003156172110294328
2013-11-25,-0.006941773676751851
2013-11-26,0.000304408974833625
2013-11-27,0.01313617355719834
2013-11-28,0.01091602227805533
2013-11-29,0.003343693414632042
2013-12-02,-0.009559154080453021
2013-12-03,0.00752038342043293
2013-12-04,0.01247210568399372
2013-12-05,0.0005543105941646575
2013-12-06,-0.006650244133564119
2013-12-09,-0.002209289552964934
2013-12-10,0.0002914493558115005
2013-12-11,-0.01673214602257985
2013-12-12,-0.003230119864820019
2013-12-13,0.0001331252916006536
2013-12-16,-0.01987854838933559
2013-12-17,-0.003225380338164736
2013-12-18,0.004806894375796725
2013-12-19,-0.01060120194054574
2013-12-20,-0.02058233635385068
2013-12-23,0.00255272610189714
2013-12-24,-0.0003245436920584727
2013-12-25,0.006007796430512293
2013-12-26,-0.0108472373891617
2013-12-27,0.01429405565254889
2013-12-30,-0.0009551669308475041
2013-12-31,0.008787871558063124
2014-01-02,-0.005606941642290878
2014-01-03,-0.01277406732283377
2014-01-06,-0.02707648843867094
2014-01-07,-0.001170233721928657
2014-01-08,0.0007706035319769622
2014-01-09,-0.007571711013719415
2014-01-10,-0.002240510035649913
2014-01-13,-0.006009119359484886
2014-01-14,0.006286815344625504
2014-01-15,-0.002882053223746808
2014-01-16,0.0007074940322427801
2014-01-17,-0.009945285795964928
2014-01-20,-0.006795432094735444
2014-01-21,0.009925355764425908
2014-01-22,0.02166831393656085
2014-01-23,-0.004705328195144257
2014-01-24,0.003647275458729082
2014-01-27,-0.0110392965317969
2014-01-28,0.00172123498552859
2014-01-29,0.004209150691269515
2014-01-30,-0.01865813855847028
2014-02-07,0.007374302248546212
2014-02-10,0.0201745690341452
2014-02-11,0.006886764224288629
2014-02-12,0.002927929768286855
2014-02-13,-0.005206611246142513
2014-02-14,0.006920554791018804
2014-02-17,0.008314685372335316
2014-02-18,-0.01146489161146491
2014-02-19,0.01042088636639759
2014-02-20,-0.01076498499058053
2014-02-21,-0.007497736521366257
2014-02-24,-0.02661807316839978
2014-02-25,-0.02743795398879661
2014-02-26,0.001557283356384995
2014-02-27,-0.0005240079434048968
2014-02-28,0.01170753982335431
2014-03-03,-0.004464350182933225
2014-03-04,0.002366763452846633
2014-03-05,-0.009386417773571014
2014-03-06,0.00823676677563234
2014-03-07,-0.01242717864321387
2014-03-10,-0.03660465181641379
2014-03-11,0.01153288609251664
2014-03-12,-0.001894284148529826
2014-03-13,0.008888908651765176
2014-03-14,-0.003733180942149348
2014-03-17,0.01701272620158898
2014-03-18,-0.01158423897048966
2014-03-19,0.003643983921766315
2014-03-20,-0.02352275933485336
2014-03-21,0.04630057891369043
2014-03-24,-0.001979400154761519
2014-03-25,0.0005788880612165266
2014-03-26,0.0005595011139811518
2014-03-27,-0.008688505914370395
2014-03-28,0.004948509425669558
2014-03-31,0.0002554466847705892
2014-04-01,0.006875470404102627
2014-04-02,0.007281900765852914
2014-04-03,-0.006708476853887015
2014-04-04,0.01300425266263588
2014-04-08,0.02753221772745687
2014-04-09,-0.004000748965209272
2014-04-10,0.02250786744058006
2014-04-11,-0.006006096646568636
2014-04-14,0.0002883727959228297
2014-04-15,-0.01668940743515625
2014-04-16,-0.001084358907586413
2014-04-17,-0.00142644625405905
2014-04-18,-0.001270248542469141
2014-04-21,-0.02054667568783758
2014-04-22,0.004113946905416072
2014-04-23,-0.001583021497149916
2014-04-24,-0.0007233566854684699
2014-04-25,-0.004968179202693359
2014-04-28,-0.01352902543484657
2014-04-29,0.008431271500503826
2014-04-30,-0.006222340585028181
2014-05-05,0.004929518652578806
2014-05-06,-0.005029147894869298
2014-05-07,-0.00441212581060715
2014-05-08,0.0006293208033870415
2014-05-09,0.0006333990901407241
2014-05-12,0.01968394403794246
2014-05-13,-0.005963111532840966
2014-05-14,-0.000419682888193605
2014-05-15,-0.008803961692274995
2014-05-16,-0.002725978846207813
2014-05-19,-0.01444891587696556
2014-05-20,-0.0001087511772803904
2014-05-21,0.009561587644314569
2014-05-22,-0.002155001740219621
2014-05-23,0.0138185922581306
2014-05-26,0.002300544176585186
2014-05-27,-0.002671601769680034
2014-05-28,0.01470688697569363
2014-05-29,-0.008906787414718913
2014-05-30,-0.002390052582962131
2014-06-03,-0.003430761227845181
2014-06-04,-0.006683251959893167
2014-06-05,0.01137997982159845
2014-06-06,-0.01110670705570056
2014-06-09,0.00119072267328078
2014-06-10,0.01370838635945229
2014-06-11,-0.00282098554486779
2014-06-12,-0.0008008432525209492
2014-06-13,0.0128475768285215
2014-06-16,0.004778470162874714
2014-06-17,-0.006702853338423844
2014-06-18,-0.003803105758371336
2014-06-19,-0.01345217178274669
2014-06-20,0.0009947559234859268
2014-06-23,-0.004434902181204159
2014-06-24,0.004158889421833931
2014-06-25,-0.00275732841091047
2014-06-26,0.00450106504439333
2014-06-27,0.003399179494464843
2014-06-30,0.005225501839423528
2014-07-01,0.0009532955271969254
2014-07-02,0.003354117529000422
2014-07-03,0.001878905538259362
2014-07-04,-0.000576052339000182
2014-07-07,-0.002071027541199447
2014-07-08,0.001710627844395896
2014-07-09,-0.01630071204779866
2014-07-10,0.000319462389434568
2014-07-11,0.002497930590427337
2014-07-14,0.01149635315416262
2014-07-15,-0.0001878197827794004
2014-07-16,-0.0002773998709571651
2014-07-17,-0.003814773555405752
2014-07-18,0.0033809637575603
2014-07-21,-0.0005045084346754757
2014-07-22,0.01358378203597703
2014-07-23,0.001746506511155322
2014-07-24,0.02316275292807527
2014-07-25,0.01566231952192987
2014-07-28,0.02698714977148135
2014-07-29,-0.0002611659933165281
2014-07-30,-0.002713677997187709
2014-07-31,0.01821378941531311
2014-08-01,-0.01200016009251046
2014-08-04,0.01911583306064914
2014-08-05,-0.007713077960458996
2014-08-06,-0.002802380732983013
2014-08-07,-0.01145328658901842
2014-08-08,0.001548090869713808
2014-08-11,0.009117219353839462
2014-08-12,0.002472801265219453
2014-08-13,-0.002717995735265721
2014-08-14,-0.009704303136092489
2014-08-15,0.01354953810272834
2014-08-18,-0.0007234357358964278
2014-08-19,-0.0007432582124762949
2014-08-20,-0.004252232713264438
2014-08-21,-0.003957171165447669
2014-08-22,0.007554623987724137
2014-08-25,-0.01000897791963658
2014-08-26,-0.004468880878505738
2014-08-27,-0.0006268135205891232
2014-08-28,-0.002283885150697785
2014-08-29,0.008790574611308936
2014-09-01,-0.0008827674275903632
2014-09-02,0.01709406244402667
2014-09-03,0.009378195741870038
2014-09-04,0.0141458561869578
2014-09-05,0.01017573253970577
2014-09-09,-0.004996708547153081
2014-09-10,-0.006756783921155913
2014-09-11,-0.00950145491874885
2014-09-12,0.008556464505706327
2014-09-15,-0.002437893891170433
2014-09-16,-0.01632161755669821
2014-09-17,0.003623716350100452
2014-09-18,0.001584915201131386
2014-09-19,0.01047920721310802
2014-09-22,-0.02153530449066328
2014-09-23,0.006293801975482246
2014-09-24,0.02703176665941854
2014-09-25,-0.00542656159366275
2014-09-26,-0.001723983539643776
2014-09-29,0.001613129267070347
2014-09-30,-0.0005846116025617261
2014-10-08,0.01229410587440891
2014-10-09,-0.003224132312037618
2014-10-10,-0.002533383693375422
2014-10-13,-0.006250958728612815
2014-10-14,-0.006733027444187117
2014-10-15,0.006541886917874959
2014-10-16,-0.003501639397374378
2014-10-17,-0.002660632692812537
2014-10-20,0.003818028711727772
2014-10-21,-0.005904515690145932
2014-10-22,-0.004370911100507323
2014-10-23,-0.009481467957912496
2014-10-24,-0.003556820167366701
2014-10-27,-0.006583006273518004
2014-10-28,0.01876150466185816
2014-10-29,0.01318316740290094
2014-10-30,0.004668962250298693
2014-10-31,0.0217826482890818
2014-11-03,-0.004654484296888299
2014-11-04,-0.0001323531084238166
2014-11-05,0.001554591668257937
2014-11-06,0.00107288453348048
2014-11-07,-0.008301069592919161
2014-11-10,0.02755133902526941
2014-11-11,-0.005937162082598369
2014-11-12,0.01350460777523964
2014-11-13,-0.005162686642510332
2014-11-14,0.002804296124196029
2014-11-17,-0.004282889156093572
2014-11-18,-0.00892973973635552
2014-11-19,-0.003856546978431939
2014-11-20,0.004615773385892911
2014-11-21,0.01833964614397248
2014-11-24,0.0278069568382525
2014-11-25,0.01876271360114822
2014-11-26,0.007555929802409206
2014-11-27,0.002925148176822958
2014-11-28,0.02553785806678384
2014-12-01,-0.005810331473212265
2014-12-02,0.04515056771977866
2014-12-03,0.02084083744324679
2014-12-04,0.06670423779015199
2014-12-05,-0.002916569037552519
2014-12-08,0.04504983084115052
2014-12-09,-0.05561493173409184
2014-12-10,0.03079645080105255
2014-12-11,-0.006832510135154611
2014-12-12,0.004715433331645085
2014-12-15,0.008624908030994277
2014-12-16,0.02736626483954056
2014-12-17,0.02490032145367572
2014-12-18,0.003962969285986513
2014-12-19,0.002020487181761858
2014-12-22,-0.03180198093881343
2014-12-23,-0.02502723048042894
2014-12-24,-0.01744984048906116
2014-12-25,0.03714895464708667
2014-12-26,0.03170603921678791
2014-12-29,-0.00218419245005178
2014-12-30,0.003689561404807821
2014-12-31,0.03122887536024802
2015-01-05,0.02367526887996934
2015-01-06,-0.003229351478274026
2015-01-07,0.001775043634305063
2015-01-08,-0.02825815112736798
2015-01-09,-0.01030769030737096
2015-01-12,0.001895691177966292
2015-01-13,-0.001393421764049804
2015-01-14,-0.005851667297405882
2015-01-15,0.03697453087192664
2015-01-16,-0.003933470585370085
2015-01-19,-0.09573666573609357
2015-01-20,0.02389115036403758
2015-01-21,0.0442782392922202
2015-01-22,0.003494156613598718
2015-01-23,0.01010367832644181
2015-01-26,0.007350324446455989
2015-01-27,-0.01445852034082826
2015-01-28,-0.01423564639938619
2015-01-29,-0.01000952985104935
2015-01-30,-0.01874177566297671
2015-02-02,-0.01061594761821232
2015-02-03,0.01939741403016999
2015-02-04,-0.01833076719211727
2015-02-05,-0.01080885844441783
2015-02-06,-0.002548128897267459
2015-02-09,0.01065070337442815
2015-02-10,0.018623166650578
2015-02-11,0.003415136086281418
2015-02-12,0.001738068194605412
2015-02-13,0.002653829523079933
2015-02-16,0.01288571812207564
2015-02-17,0.003060217842324815
2015-02-25,-0.01957581171055209
2015-02-26,0.03714972696110744
2015-02-27,-0.007363386697833443
2015-03-02,0.005382823158573137
2015-03-03,-0.01935082009246936
2015-03-04,-0.002309478061427929
2015-03-05,-0.007323120822287345
2015-03-06,-0.005223688447401502
2015-03-09,0.02222665681400934
2015-03-10,-0.01092683838361724
2015-03-11,0.004199964049583778
2015-03-12,0.01452493279780488
2015-03-13,0.00843970945718267
2015-03-16,0.02513881972041272
2015-03-17,0.01418331522353532
2015-03-18,0.01532380956344241
2015-03-19,0.001622959815917905
2015-03-20,0.0164203125303962
2015-03-23,0.01930473270062379
2015-03-24,-0.007817737322228777
2015-03-25,-0.003132145711390559
2015-03-26,-0.005563124781116496
2015-03-27,0.01231201366798697
2015-03-30,0.03811465103144523
2015-03-31,-0.02524093661762888
2015-04-01,0.02170135451370811
2015-04-02,-0.00389015713709943
2015-04-03,0.02410652192988727
2015-04-07,0.007953594943334141
2015-04-08,0.0006120620150390028
2015-04-09,-0.005243243880576331
2015-04-10,0.03624806515267685
2015-04-13,0.01040628242093948
2015-04-14,-0.00159001956019407
2015-04-15,-0.008769392656137173
2015-04-16,0.03761308957226353
2015-04-17,0.009313800423207601
2015-04-20,-0.02122676950449348
2015-04-21,0.02625134432679856
2015-04-22,0.02777307141593336
2015-04-23,-0.008403905795244452
2015-04-24,0.0003133437008510519
2015-04-27,0.0182620301433455
2015-04-28,-0.01859643974484163
2015-04-29,0.01053898060552926
2015-04-30,-0.001430437482193285
2015-05-04,-0.001373118924927813
2015-05-05,-0.03043268198685395
2015-05-06,-0.008093383272798222
2015-05-07,-0.0150453074232148
2015-05-08,0.009524855115488406
2015-05-11,0.02525770081904272
2015-05-12,0.009539852312247597
2015-05-13,-0.008592530023188268
2015-05-14,0.002568441321576287
2015-05-15,-0.01762266131868236
2015-05-18,-0.002392155216272927
2015-05-19,0.05085775064614741
2015-05-20,0.00352779326444542
2015-05-21,0.02752338481975408
2015-05-22,0.02320368119456699
2015-05-25,0.02711759530575622
2015-05-26,0.02591814675963328
2015-05-27,0.00188209540776411
2015-05-28,-0.063952514536283
2015-05-29,-0.004545253882426367
2015-06-01,0.07563612323513944
2015-06-02,0.006216803498473071
2015-06-03,-0.01517943005248852
2015-06-04,0.006356202477483932
2015-06-05,-0.003693151216386158
2015-06-08,0.01316581612255829
2015-06-09,-0.01385677368290146
2015-06-10,0.003254193025003619
2015-06-11,0.01064870576237469
2015-06-12,0.0141700122710179
2015-06-15,-0.02979156996821744
2015-06-16,-0.02792886976161177
2015-06-17,0.01150804938864161
2015-06-18,-0.03571119287545577
2015-06-19,-0.06284654218696527
2015-06-23,0.02351197264534716
