trade_date,SMB_r
2016-01-27,-0.01160254721632818
2016-01-28,-0.005755877467367186
2016-01-29,0.003565368818424966
2016-02-01,0.005737650148296795
2016-02-02,0.01514397354405238
2016-02-03,0.008051799891367402
2016-02-04,0.01048985348847691
2016-02-05,0.002094288366916358
2016-02-15,0.008196386046594423
2016-02-16,0.01156943585673163
2016-02-17,0.002373884185455168
2016-02-18,-0.001924937057152581
2016-02-19,0.004289877164390899
2016-02-22,-0.002365565306470946
2016-02-23,0.002189208038324448
2016-02-24,0.0002001528133063297
2016-02-25,-0.02688680626308061
2016-02-26,0.0001873150600956806
2016-02-29,-0.03160154589891628
2016-03-01,0.002597478042690133
2016-03-02,0.01919097636983267
2016-03-03,0.001433520504064102
2016-03-04,-0.04125116884810931
2016-03-07,0.01449719672098327
2016-03-08,0.01608164788020765
2016-03-09,-0.00942556177479733
2016-03-10,-0.01000616704579522
2016-03-11,0.002704032942007446
2016-03-14,0.02067387774478202
2016-03-15,-0.00496988149562589
2016-03-16,-0.01221732318034238
2016-03-17,0.01560616526715649
2016-03-18,0.02191240471870315
2016-03-21,-0.003092292499479597
2016-03-22,0.002202289249593681
2016-03-23,0.005015649078681215
2016-03-24,-0.002202403338296896
2016-03-25,0.005079340640919093
2016-03-28,0.0009698262559853649
2016-03-29,-0.003434343001105714
2016-03-30,0.0111742296314969
2016-03-31,0.0007569412870273397
2016-04-01,-0.004332027386952865
2016-04-05,0.01781505647705239
2016-04-06,0.003594878580058884
2016-04-07,0.000131747028310614
2016-04-08,0.0002261678002214882
2016-04-11,0.008559279925537492
2016-04-12,-0.0003011840848464098
2016-04-13,9.015356289886547e-05
2016-04-14,0.00859864459819418
2016-04-15,-0.001889601964526739
2016-04-18,-0.006546229121800333
2016-04-19,0.00164255380983088
2016-04-20,-0.02855541043469728
2016-04-21,-0.0007977690082311639
2016-04-22,0.002977196411870829
2016-04-25,-0.001339197112297789
2016-04-26,0.007700743255064801
2016-04-27,0.001685196429737395
2016-04-28,-0.003680802232386765
2016-04-29,0.0002037837904050408
2016-05-03,0.01900621097508812
2016-05-04,0.0009050498886526786
2016-05-05,0.01117499264535766
2016-05-06,-0.00817009735937909
2016-05-09,-0.01908827676025076
2016-05-10,-0.004663578249216743
2016-05-11,-0.007173574652126389
2016-05-12,-0.0001620544978304193
2016-05-13,-0.003949010881116113
2016-05-16,0.01551572394214052
2016-05-17,0.0009576875513220705
2016-05-18,-0.01724596906390331
2016-05-19,0.002890317669181073
2016-05-20,0.01014823861430713
2016-05-23,0.01028105706813945
2016-05-24,-0.00208168619748468
2016-05-25,-0.004718474038263567
2016-05-26,0.01249440665681926
2016-05-27,-0.0003125169628972377
2016-05-30,-0.001787752238408523
2016-05-31,0.01612970527006288
2016-06-01,0.003298909455938329
2016-06-02,0.004163493148824533
2016-06-03,-0.002080915150834271
2016-06-06,0.001543738396921082
2016-06-07,0.006050381064024299
2016-06-08,0.0004353106754817529
2016-06-13,-0.007959612669605959
2016-06-14,-0.007586886069189515
2016-06-15,0.01940629899563447
2016-06-16,0.002459204825325462
2016-06-17,0.0005672304515851271
2016-06-20,0.003669973820877174
2016-06-21,-0.009967452891720996
2016-06-22,0.01384528865739245
2016-06-23,0.0004021174568304897
2016-06-24,-0.001454365353301918
2016-06-27,0.009627285125146164
2016-06-28,0.006979636787291983
2016-06-29,-0.003315625217283055
2016-06-30,-0.0004056129123880387
2016-07-01,0.0009230391552177359
2016-07-04,-0.001912472596721712
2016-07-05,0.006323439913025776
2016-07-06,-0.0001478457509599507
2016-07-07,0.007053130300100457
2016-07-08,0.002889978343940645
2016-07-11,-0.005903306169437137
2016-07-12,-0.00884702144675185
2016-07-13,0.005287956513529781
2016-07-14,0.00378632683233172
2016-07-15,-0.002532110097938367
2016-07-18,-0.002993944973982861
2016-07-19,0.006424704616762483
2016-07-20,0.001504067406225729
2016-07-21,-0.001218455430128139
2016-07-22,0.001804945963472319
2016-07-25,0.001526554641840785
2016-07-26,0.001231302558339246
2016-07-27,-0.01979605570973465
2016-07-28,-0.005305720285917455
2016-07-29,-0.0001178213866019867
2016-08-01,-0.002190561548865124
2016-08-02,0.005046231372617421
2016-08-03,0.003224209811554945
2016-08-04,0.006419709605359553
2016-08-05,-0.007611037673606467
2016-08-08,0.00721993354333751
2016-08-09,0.001264592210770845
2016-08-10,0.000981526047738327
2016-08-11,-0.01168439996959376
2016-08-12,-0.008326819297831085
2016-08-15,-0.003026306143732543
2016-08-16,0.009820553480819338
2016-08-17,0.002938895798020673
2016-08-18,0.001817174840337332
2016-08-19,0.001795617444587428
2016-08-22,-0.004518856995047248
2016-08-23,-0.002088198635194409
2016-08-24,0.005522660105705736
2016-08-25,-0.000323315162951897
2016-08-26,0.001852452581216423
2016-08-29,0.007206108333896703
2016-08-30,-0.00396837988339546
2016-08-31,-0.003422566502068074
2016-09-01,0.001737725551720299
2016-09-02,-0.0055726410658062
2016-09-05,0.002565324360420991
2016-09-06,0.01214789812321318
2016-09-07,-0.002632201154697875
2016-09-08,0.007325865430364046
2016-09-09,0.0006147459433167692
2016-09-12,-0.006503055476544655
2016-09-13,0.002558930342303102
2016-09-14,0.001001903180439263
2016-09-19,0.002590795333076537
2016-09-20,-0.001160753622527985
2016-09-21,-0.002012068004289701
2016-09-22,-0.0008571906142911673
2016-09-23,0.005567817688735106
2016-09-26,-0.002355050747192491
2016-09-27,0.001549294911012087
2016-09-28,4.33870318683673e-05
2016-09-29,0.003268748654524251
2016-09-30,0.001738962936359259
2016-10-10,0.006650180970490912
2016-10-11,-0.0003950903895443946
2016-10-12,0.001460511391998684
2016-10-13,0.00242087591078624
2016-10-14,-0.003312489160801449
2016-10-17,0.001690921211520561
2016-10-18,-0.002348966317502213
2016-10-19,-0.0008736163099287361
2016-10-20,0.001347068908429531
2016-10-21,-0.005847778472180552
2016-10-24,-0.002449354251652127
2016-10-25,0.004206270557184336
2016-10-26,6.33001135989168e-05
2016-10-27,-0.0001236180724560325
2016-10-28,-0.006422020827782813
2016-10-31,0.001343729219793052
2016-11-01,0.001846673523162959
2016-11-02,-0.003736632643697514
2016-11-03,-0.004960143271113488
2016-11-04,0.001277015510933197
2016-11-07,-0.002985068460087958
2016-11-08,0.002221304960029914
2016-11-09,-0.004030652709532311
2016-11-10,0.003843353725750799
2016-11-11,0.0001575916668030142
2016-11-14,0.0009205478208191105
2016-11-15,0.002764865137598042
2016-11-16,0.003491557945281079
2016-11-17,-0.0009317385404679739
2016-11-18,-0.003099047103201825
2016-11-21,-0.003432376580366479
2016-11-22,-0.0001308560551437181
2016-11-23,-0.006607008333618843
2016-11-24,-0.004163817362504355
2016-11-25,-0.01221018940475137
2016-11-28,4.187905829271948e-05
2016-11-29,-0.01504007617448303
2016-11-30,0.004028960654704507
2016-12-01,-0.004150020529766647
2016-12-02,-0.008872576306924597
2016-12-05,0.0200005223152179
2016-12-06,0.001474405238202031
2016-12-07,0.005875510181993631
2016-12-08,0.0004605150212281022
2016-12-09,-0.01026846473969093
2016-12-12,-0.02039784540982083
2016-12-13,0.00815465797574965
2016-12-14,0.002997144068008187
2016-12-15,0.02150162281722681
2016-12-16,0.003792882790106113
2016-12-19,0.003259319972742343
2016-12-20,0.00575259054382965
2016-12-21,0.001467425740501302
2016-12-22,0.0001848843362238211
2016-12-23,0.002231508837182461
2016-12-26,-0.002080830973271442
2016-12-27,-0.0003954410944347088
2016-12-28,0.003520882820081994
2016-12-29,-0.0004293706489173105
2016-12-30,-0.0004108948167976075
2017-01-03,-0.000390949896886433
2017-01-04,0.004386346376004673
2017-01-05,0.001802041139465405
2017-01-06,0.001342965129152107
2017-01-09,0.0007955281379243596
2017-01-10,-0.002487102137344488
2017-01-11,-0.001590818254502844
2017-01-12,-0.002211491637366565
2017-01-13,-0.01103317759723428
2017-01-16,-0.02847699068032669
2017-01-17,0.004511981190702711
2017-01-18,-0.007434572303004668
2017-01-19,0.001523617327502954
2017-01-20,0.005810633519112138
2017-01-23,0.004629590260587745
2017-01-24,0.00124855853174206
2017-01-25,0.0011695510406333
2017-01-26,0.001568719862024539
2017-02-03,0.003475506228946612
2017-02-06,0.005776624497087461
2017-02-07,-0.00133651983386001
2017-02-08,0.003101426336453643
2017-02-09,0.002753479086516379
2017-02-10,-0.005060572859928934
2017-02-13,0.000212006990143997
2017-02-14,4.317441328555282e-05
2017-02-15,-0.005137053175515364
2017-02-16,0.00357761564890402
2017-02-17,-0.001941873044365178
2017-02-20,-0.004645303920951235
2017-02-21,0.005628683463370527
2017-02-22,0.005333326757815521
2017-02-23,0.005250997500824538
2017-02-24,0.00246250880930489
2017-02-27,-0.002434046282741993
2017-02-28,0.003879217926082847
2017-03-01,0.001707896070536714
2017-03-02,0.003614587733771776
2017-03-03,0.005158368625286136
2017-03-06,0.00530289271757901
2017-03-07,-0.002552270479208345
2017-03-08,-0.00215462160903389
2017-03-09,-0.001557867755073545
2017-03-10,0.001639760064013872
2017-03-13,-0.00184787267494739
2017-03-14,0.0002808722076661314
2017-03-15,-0.00138976546853355
2017-03-16,0.004738887496754975
2017-03-17,0.00479393568507395
2017-03-20,9.157833901869477e-05
2017-03-21,-0.001358710659066658
2017-03-22,0.001663252659637167
2017-03-23,-0.001544044278966489
2017-03-24,-0.001758366034492764
2017-03-27,0.0003986298092338606
2017-03-28,-0.0009807502429914326
2017-03-29,-0.002646960470204388
2017-03-30,-0.004493485876120581
2017-03-31,-0.003178577952052381
2017-04-05,0.007827614362726859
2017-04-06,0.0005213389679361284
2017-04-07,0.0005561754613250321
2017-04-10,0.0008739784289504302
2017-04-11,0.008286435672491856
2017-04-12,-0.003639299213275418
2017-04-13,0.004174540247389372
2017-04-14,-0.004682224761606294
2017-04-17,-0.009772050181248831
2017-04-18,-0.0003940870168173262
2017-04-19,-0.0048841599227107
2017-04-20,-0.005052963514721683
2017-04-21,-0.00784835387978042
2017-04-24,-0.01431876560283485
2017-04-25,-0.001449915319687785
2017-04-26,0.001034770193372451
2017-04-27,0.003130309772177702
2017-04-28,0.004500369080071192
2017-05-02,0.003195964143967854
2017-05-03,-5.849204325196825e-05
2017-05-04,-0.001096259749760734
2017-05-05,-0.004078454512036775
2017-05-08,-0.01146810334878764
2017-05-09,0.004532602525542363
2017-05-10,-0.01915277400474494
2017-05-11,-0.008109356720292109
2017-05-12,-0.008434643206529492
2017-05-15,0.003235693417311758
2017-05-16,0.01085129248201685
2017-05-17,0.007974278609608922
2017-05-18,-0.005150274775194953
2017-05-19,-0.003163869990020828
2017-05-22,-0.01513700412492394
2017-05-23,-0.02503090095310873
2017-05-24,0.007461523595927904
2017-05-25,-0.01537168154094542
2017-05-26,0.001794571988648472
2017-05-31,-0.007553772226703371
2017-06-01,-0.02074447760435225
2017-06-02,0.01715529831416408
2017-06-05,0.01063955515670318
2017-06-06,-0.00218009074173969
2017-06-07,0.01079140092966947
2017-06-08,-0.009642620487339782
2017-06-09,-0.001492267012076573
2017-06-12,-0.01054704562714233
2017-06-13,0.01027344872391817
2017-06-14,0.01233363894338158
2017-06-15,0.009075604118840518
2017-06-16,0.003067292305120875
2017-06-19,-0.003656524199092709
2017-06-20,0.006377229317362645
2017-06-21,-0.00967650561835763
2017-06-22,-0.01540511988625073
2017-06-23,-0.009182503778470616
2017-06-26,0.008671304373573625
2017-06-27,-0.004582597748400981
2017-06-28,0.003972421522905537
2017-06-29,-0.002684060381732719
2017-06-30,0.00521534792462909
2017-07-03,0.01274722362623719
2017-07-04,0.006611756753880942
2017-07-05,-0.00774745425626665
2017-07-06,-0.0003452752521426131
2017-07-07,0.008488837590640168
2017-07-10,-0.005135648083597109
2017-07-11,-0.01714023915405775
2017-07-12,0.002100554201382396
2017-07-13,-0.007160411988341298
2017-07-14,-0.007885067232289223
2017-07-17,-0.03029341923531891
2017-07-18,0.01100894851096168
2017-07-19,-0.0001626447740344927
2017-07-20,0.00217026999253923
2017-07-21,0.009412746603812052
2017-07-24,0.002024546849616713
2017-07-25,0.006964558706410195
2017-07-26,0.003917569504364563
2017-07-27,0.008108695012511165
2017-07-28,0.004764556489320477
2017-07-31,0.009292174253691412
2017-08-01,-0.01005477634627348
2017-08-02,-0.004209426364538751
2017-08-03,0.01137133922732857
2017-08-04,-0.0009937402909828705
2017-08-07,0.008613892632891687
2017-08-08,-0.001519425173152941
2017-08-09,0.007302522729762986
2017-08-10,-0.006359246338560202
2017-08-11,0.002606125093138519
2017-08-14,0.00830495651801151
2017-08-15,-0.001989358850904796
2017-08-16,0.003880413348669249
2017-08-17,0.001436870047486844
2017-08-18,-0.005299900969578073
2017-08-21,0.006778714763172439
2017-08-22,-0.00614550864880538
2017-08-23,-0.01045402984552877
2017-08-24,-0.001145959306337699
2017-08-25,-0.006359263166608439
2017-08-28,0.001384649833872964
2017-08-29,-0.002571013508865587
2017-08-30,0.00767391879061998
2017-08-31,0.005466380133416282
2017-09-01,0.007653332911058087
2017-09-04,0.001637910979023203
2017-09-05,-0.0003355557273592869
2017-09-06,0.006159761347535037
2017-09-07,-0.001762366804103524
2017-09-08,0.001981450209885115
2017-09-11,0.01350593058045388
2017-09-12,-0.005108512817148407
2017-09-13,0.005503521393680198
2017-09-14,0.003619494615633936
2017-09-15,-0.007760733614146923
2017-09-18,0.004309033633142625
2017-09-19,-0.00305175550393621
2017-09-20,0.005198860354810639
2017-09-21,-0.009319035497066221
2017-09-22,-0.007264840051786069
2017-09-25,-0.007409790987608585
2017-09-26,0.00377759117268001
2017-09-27,0.01030578823729243
2017-09-28,-0.003967378804932933
2017-09-29,0.00246474732146493
2017-10-09,0.002100256056274754
2017-10-10,0.004158468871697801
2017-10-11,-0.01078996767428073
2017-10-12,-0.005005281368332113
2017-10-13,0.005767357684837805
2017-10-16,-0.01301528005414404
2017-10-17,-0.0006852702157731953
2017-10-18,-0.01299294097645994
2017-10-19,-0.004128489123114228
2017-10-20,0.01119147376775336
2017-10-23,0.00384557888731739
2017-10-24,-0.008326253724313167
2017-10-25,0.0005244233841846593
2017-10-26,-0.003345024638598462
2017-10-27,-0.01012030829327632
2017-10-30,-0.01085897924979993
2017-10-31,0.003412907903233265
2017-11-01,-0.001192631799947288
2017-11-02,-0.007459291399343996
2017-11-03,-0.006022121579501686
2017-11-06,0.005662618449639235
2017-11-07,-0.004118021634412497
2017-11-08,0.004772650345780166
2017-11-09,0.0006875354366951431
2017-11-10,-0.005373748536854594
2017-11-13,0.001772956482137664
2017-11-14,-0.003059534282902102
2017-11-15,-0.00355661502382185
2017-11-16,-0.004651905249511961
2017-11-17,-0.02908369184531348
2017-11-20,0.003549950705442719
2017-11-21,-0.01689519377021632
2017-11-22,-0.007539837591040833
2017-11-23,0.0061737810741457
2017-11-24,0.0025714205164909
2017-11-27,0.005286076679381493
2017-11-28,0.0153817265162015
2017-11-29,0.003407009999505474
2017-11-30,0.002062879797079193
2017-12-01,0.01291624033270382
2017-12-04,-0.01248913859696351
2017-12-05,-0.02614008236537257
2017-12-06,0.01322433259932131
2017-12-07,0.001973121334739313
2017-12-08,0.00199852006153186
2017-12-11,-0.001800593937377816
2017-12-12,0.007060983082498427
2017-12-13,-0.001150096818754779
2017-12-14,0.005895368172013929
2017-12-15,0.004430900859533125
2017-12-18,-0.00926594012911568
2017-12-19,-0.002421125078982247
2017-12-20,-0.008360533295252541
2017-12-21,-0.002110077445295426
2017-12-22,0.005527902340204067
2017-12-25,-0.008041317280954245
2017-12-26,0.004331283560503382
2017-12-27,0.009256589662658861
2017-12-28,-0.001469629295375289
2017-12-29,0.01080378823934198
2018-01-02,-0.005893494026303439
2018-01-03,0.002121027176590927
2018-01-04,-0.0008061203147325217
2018-01-05,-0.004077878913565172
2018-01-08,0.00172691619442065
2018-01-09,-0.008260754210987485
2018-01-10,-0.007355460126569238
2018-01-11,0.003101585829509797
2018-01-12,-0.008912410995654157
2018-01-15,-0.01821451636777251
2018-01-16,-0.00889665149987863
2018-01-17,-0.000854896628184134
2018-01-18,-0.00211254106884279
2018-01-19,-0.007977859769090975
2018-01-22,0.006992502941662081
2018-01-23,-0.01001550137531513
2018-01-24,0.009189925452831094
2018-01-25,0.003813423022168449
2018-01-26,-0.004131645800384275
2018-01-29,0.004448785009764578
2018-01-30,0.00942337993213867
2018-01-31,-0.02157867684772525
2018-02-01,-0.02466083397191791
2018-02-02,-0.006181551433392696
2018-02-05,0.0005871662674302642
2018-02-06,-0.01398391930397424
2018-02-07,0.01920118003754709
2018-02-08,0.02021988847583055
2018-02-09,0.014179687388797
2018-02-12,0.006555028897302397
2018-02-13,-0.004409570921218155
2018-02-14,-0.007985223693554342
2018-02-22,0.001231189410248797
2018-02-23,-0.004780976689630427
2018-02-26,0.01477693823233657
2018-02-27,0.01215964089780642
2018-02-28,0.01019844952568663
2018-03-01,0.004669991460046378
2018-03-02,0.002271103183047966
2018-03-05,0.001863024261014358
2018-03-06,-0.002579685020974089
2018-03-07,-5.972845635355065e-05
2018-03-08,-0.002777913385897418
2018-03-09,0.007321082163970984
2018-03-12,0.009147964264138941
2018-03-13,0.005196591617232974
2018-03-14,-0.007472712393170535
2018-03-15,-0.008520475344077672
2018-03-16,0.004998590753234462
2018-03-19,-0.006293986011239187
2018-03-20,0.003398511825858769
2018-03-21,-0.00370095039699291
2018-03-22,0.009880939607040706
2018-03-23,-0.01839334154262415
2018-03-26,0.02214291437369527
2018-03-27,0.01526693609320785
2018-03-28,0.008060928238977392
2018-03-29,-0.00399446812111498
2018-03-30,0.01542866142652092
2018-04-02,0.003646809359393263
2018-04-03,-0.008464488711047132
2018-04-04,-0.005439848959045328
2018-04-09,-0.000651807605263274
2018-04-10,-0.01018115409006829
2018-04-11,-9.437222548841127e-05
2018-04-12,0.005571243072567363
2018-04-13,0.005657727347051399
2018-04-16,0.01277357740410162
2018-04-17,-0.002497736980141326
2018-04-18,0.007615347035900324
2018-04-19,-0.007883272120739788
2018-04-20,-0.0009159911405363375
2018-04-23,-0.01464730765610378
2018-04-24,-0.0003038761607985566
2018-04-25,0.003861252982838455
2018-04-26,0.004587598407050298
2018-04-27,0.004396149712369671
2018-05-02,-0.007592946505520643
2018-05-03,0.003963970240370714
2018-05-04,0.004141596746588573
2018-05-07,0.003244975642645545
2018-05-08,-0.009394820188023754
2018-05-09,0.0005891548188777271
2018-05-10,-0.003269254982376111
2018-05-11,-0.001366401492362162
2018-05-14,-0.0137491768761546
2018-05-15,0.006034189559872837
2018-05-16,0.006647076688304619
2018-05-17,0.001522156943032328
2018-05-18,-0.007030274470900482
2018-05-21,0.006946880608731632
2018-05-22,0.00957096713502124
2018-05-23,0.002809878678037139
2018-05-24,0.003773426336820967
2018-05-25,-0.01055542796858173
2018-05-28,-0.008065509320248961
2018-05-29,-0.002728004399342702
2018-05-30,-0.004082700127410854
2018-05-31,-0.007474236762058752
2018-06-01,-0.005102280575367978
2018-06-04,-0.007765630475361956
2018-06-05,0.008343343396251663
2018-06-06,-0.0004991785523666753
2018-06-07,-0.004264460982976275
2018-06-08,0.002204770268909896
2018-06-11,-0.007135784347442149
2018-06-12,-0.003166397082058594
2018-06-13,-0.004712638819350674
2018-06-14,0.0006609277584760319
2018-06-15,-0.01713757425155708
2018-06-19,-0.02990746449428994
2018-06-20,0.0091954642169318
2018-06-21,-0.01132163903776138
2018-06-22,0.0124373781383491
2018-06-25,0.002788714777781282
2018-06-26,0.0182192807378249
2018-06-27,0.01240629630407254
2018-06-28,0.00332237703943213
2018-06-29,0.006992924958141172
2018-07-02,0.01834178639573452
2018-07-03,0.005359325221169341
2018-07-04,-0.001889128393934656
2018-07-05,-0.02414273156056933
2018-07-06,-0.00232837968832655
2018-07-09,-0.005072649507070089
2018-07-10,0.003070409638274612
2018-07-11,-0.0008607037581366793
2018-07-12,0.005652145822740547
2018-07-13,0.00237490789490415
2018-07-16,0.007161446893722986
2018-07-17,0.003303916096186023
2018-07-18,0.0003960888804916346
2018-07-19,-0.01078970098556939
2018-07-20,-0.006666049181920175
2018-07-23,0.002129143639272298
2018-07-24,0.001340128790060843
2018-07-25,0.001894345540814253
2018-07-26,0.005348421556162592
2018-07-27,-0.004654416703550813
2018-07-30,-0.01268025127816599
2018-07-31,-0.0002186876632218684
2018-08-01,0.008729492344890545
2018-08-02,-0.00253606841576328
2018-08-03,0.004605770015741032
2018-08-06,-0.00768393872628829
2018-08-07,-0.00367541718035477
2018-08-08,0.000510815408681968
2018-08-09,0.001102331818514268
2018-08-10,0.00388108828968457
2018-08-13,0.01171327708030161
2018-08-14,0.001659121061526446
2018-08-15,0.00324661690033394
2018-08-16,-0.00886451185107403
2018-08-17,-0.002821577661481049
2018-08-20,-0.005769636304318083
2018-08-21,-0.0067560164699126
2018-08-22,-0.003582491337373428
2018-08-23,0.003477691403147971
2018-08-24,-0.005903503801538395
2018-08-27,-0.0008603425604936828
2018-08-28,0.004280429699262709
2018-08-29,-0.001918620061905019
2018-08-30,-0.003931884100399246
2018-08-31,-0.006070521733863994
2018-09-03,0.01060489350124005
2018-09-04,-0.006533615369996213
2018-09-05,0.00853657168533172
2018-09-06,0.005173809808912395
2018-09-07,-0.008288540237341418
2018-09-10,-0.002727461739758168
2018-09-11,0.004295247884703124
2018-09-12,0.002317861142388638
2018-09-13,-0.00420268102397469
2018-09-14,-0.01337516036074379
2018-09-17,-0.001284004342176666
2018-09-18,-0.003262412676943278
2018-09-19,-0.0003916801848137808
2018-09-20,0.001454198650811824
2018-09-21,-0.009036984807646194
